category_code,normalized_name,logo_width,logo_height,country_code,city,investment_rounds,invested_companies,milestones,relationships,funding_total_usd,acquired_at,logo_ratio,name_length
software,divx,500,400,USA,San Diego,1,1,2,33,35000000,2010-06-02,1.25,4
biotech,ception therapeutics,191,192,USA,Malvern,0,0,0,8,77700000,2010-02-23,0.9947916666666666,20
web,simple star,171,40,USA,San Francisco,0,0,3,3,7100000,2008-04-29,4.275,11
other,telerate systems,0,0,ARE,Dubai,0,0,0,1,0,2010-01-15,NaN,16
software,archivas,0,0,USA,Waltham,0,0,0,5,12000000,2007-02-05,NaN,8
software,sitescout,241,51,USA,Seattle,0,0,1,2,0,2010-05-25,4.7254901960784315,9
public_relations,sierra monolithics,71,51,USA,Redondo Beach,0,0,0,10,25200000,2009-11-19,1.392156862745098,18
biotech,applied biosystems,170,41,NA,NA,0,0,1,35,0,2009-09-03,4.146341463414634,18
sports,bushnell,244,89,USA,Overland Park,0,0,0,1,0,2013-11-04,2.741573033707865,8
biotech,third wave technologies,248,87,USA,Madison,0,0,1,7,25000000,2008-06-08,2.8505747126436782,23
other,mediabistro,183,80,USA,New York,0,0,1,2,0,2007-07-18,2.2875,11
web,about,182,54,USA,NA,0,0,2,45,0,2005-03-18,3.3703703703703702,5
web,freeforums,333,68,NA,NA,0,0,2,2,0,2010-03-16,4.897058823529412,10
software,lender processing services,222,136,USA,Jacksonville,0,0,0,2,0,2013-05-28,1.6323529411764706,26
hardware,transmeta,129,28,USA,Santa Clara,0,0,1,7,0,2008-11-17,4.607142857142857,9
NA,freedom wireless,0,0,NA,NA,0,0,0,0,0,2009-12-07,NaN,16
biotech,bioagra,437,79,USA,Hinesville,0,0,0,1,0,2008-10-31,5.531645569620253,7
NA,emedicine,0,0,NA,NA,0,0,0,0,0,2005-01-19,NaN,9
software,taleo,97,32,USA,Dublin,0,0,2,34,0,2012-02-09,3.03125,5
web,aductions,350,120,USA,San Jose,0,0,2,1,100000,2008-06-18,2.9166666666666665,9
semiconductor,eagle test systems,0,0,USA,Buffalo Grove,0,0,0,2,0,2008-09-01,NaN,18
web,recipezaar,147,100,USA,Vashon,0,0,0,2,0,2007-07-01,1.47,10
health,harden healthcare,194,89,USA,Austin,0,0,0,0,0,2013-09-19,2.1797752808988764,17
NA,media run,0,0,NA,NA,0,0,0,1,0,2007-11-01,NaN,9
games_video,blockbuster,400,245,USA,Denver,0,0,2,9,0,2011-04-06,1.6326530612244898,11
software,emotion,0,0,USA,San Francisco,0,0,2,5,0,2008-07-10,NaN,7
biotech,biotech igg,0,0,SWE,Lund,0,0,0,0,0,2008-12-01,NaN,11
public_relations,raysat,200,127,USA,Vienna,0,0,1,3,27000000,2010-03-17,1.5748031496062993,6
NA,frag,0,0,NA,NA,0,0,0,0,0,2007-06-01,NaN,4
biotech,medical metrx solutions,172,61,NA,NA,0,0,0,0,0,2005-01-01,2.819672131147541,23
web,shopzilla,768,142,USA,Los Angeles,0,0,5,41,0,2005-06-01,5.408450704225352,9
biotech,incline therapeutics,185,67,USA,Redwood City,0,0,0,3,64940000,2010-06-22,2.7611940298507465,20
other,travel channel,204,92,USA,Chevy Chase,1,1,0,4,0,2010-01-01,2.217391304347826,14
NA,oberon associates,299,116,USA,Manassas,0,0,0,0,0,2008-06-10,2.5775862068965516,17
biotech,abraxis bioscience,134,76,USA,Los Angeles,0,0,1,5,0,2010-06-30,1.763157894736842,18
other,amr research,250,55,USA,Boston,0,0,1,6,0,2009-12-01,4.545454545454546,12
NA,mymenumobile,0,0,NA,NA,0,0,0,0,0,2010-09-29,NaN,12
software,new york commerce group,0,0,USA,New York,0,0,0,0,0,2008-05-10,NaN,23
web,toptable,587,159,GBR,London,0,0,1,1,0,2010-09-16,3.691823899371069,8
NA,robobat,0,0,NA,NA,0,0,0,0,0,2006-09-07,NaN,7
other,guardian media group,136,73,GBR,London,0,0,3,9,0,2010-01-09,1.8630136986301369,20
mobile,fring,955,884,NA,NA,0,0,7,15,30000000,2013-09-12,1.080316742081448,5
NA,heald,180,71,NA,NA,0,0,0,0,0,2009-10-20,2.535211267605634,5
games_video,omneon,218,32,USA,Sunnyvale,0,0,1,11,0,2010-05-06,6.8125,6
biotech,correvio,280,42,CHE,1201 Geneva,0,0,0,2,0,2013-11-19,6.666666666666667,8
biotech,ekr therapeutics,204,84,USA,Bedminster,0,0,0,3,0,2012-05-15,2.4285714285714284,16
hardware,reva systems,160,84,USA,Westford,0,0,0,0,28500000,2010-12-14,1.9047619047619047,12
software,offermatica,150,66,USA,San Francisco,0,0,0,7,7000000,2007-12-13,2.272727272727273,11
NA,asdamerica,345,67,USA,Carbondale,0,0,0,0,0,2013-06-28,5.149253731343284,10
NA,astex pharmaceuticals,0,0,NA,NA,0,0,0,3,0,2013-09-05,NaN,21
software,entersys group,192,62,USA,Houston,0,0,0,0,0,2009-01-10,3.096774193548387,14
enterprise,zimbra,300,94,USA,Palo Alto,0,0,3,19,14500000,2007-09-01,3.1914893617021276,6
software,enterprise consulting services,0,0,USA,Crescent City,0,0,1,1,0,2008-07-17,NaN,30
advertising,fetchback,250,87,USA,Tempe,0,0,2,13,1000000,2010-06-01,2.8735632183908044,9
biotech,envoy therapeutics,307,107,USA,Jupiter,0,0,1,2,1200000,2012-11-01,2.869158878504673,18
software,liberty surf group,200,60,FRA,Paris,0,0,0,1,0,2005-04-06,3.3333333333333335,18
biotech,optimer pharmaceuticals,263,107,USA,San Diego,0,0,1,5,0,2013-07-30,2.457943925233645,23
biotech,adolor,264,79,USA,Exton,0,0,1,10,0,2011-12-12,3.3417721518987342,6
games_video,play140,1124,509,USA,Cambridge,0,0,2,8,500000,2012-04-01,2.208251473477407,7
ecommerce,dealon,792,612,USA,Somerville,0,0,1,1,0,2011-03-15,1.2941176470588236,6
NA,vacation rentals kingston vacation villa,0,0,NA,NA,0,0,0,0,0,2009-02-03,NaN,40
software,immunet,253,57,USA,Palo Alto,0,0,1,3,2000000,2011-01-05,4.43859649122807,7
semiconductor,let it wave,0,0,NA,NA,0,0,0,1,7180000,2008-06-01,NaN,11
enterprise,dont shoot enterprises,405,56,USA,Lisle,0,0,0,0,0,2008-04-26,7.232142857142857,22
photo_video,instagram,250,250,USA,San Francisco,0,0,3,12,57500000,2012-04-09,1,9
enterprise,enhance network communication,245,83,USA,Cupertino,0,0,0,0,0,2009-09-17,2.9518072289156625,29
other,globalscholar,155,55,USA,Bellevue,0,0,0,4,27000000,2010-12-16,2.8181818181818183,13
software,enigma,177,50,ISR,Herzliya,0,0,2,6,0,2013-07-16,3.54,6
security,mazu networks,229,41,USA,Cambridge,0,0,1,7,7000000,2009-01-20,5.585365853658536,13
web,woot,495,482,USA,Carrollton,0,0,2,12,0,2010-06-30,1.0269709543568464,4
cleantech,ael p,263,102,USA,Juneau,0,0,0,1,0,2013-11-04,2.5784313725490198,5
hardware,skycig cigarette,256,256,NA,NA,0,0,0,0,0,2013-10-01,1,16
semiconductor,jazz technologies,152,104,NA,NA,0,0,1,2,2030000,2008-05-20,1.4615384615384615,17
biotech,berkeley healthlab,300,89,USA,Burlingame,0,0,1,4,0,2007-09-04,3.3707865168539324,18
web,carinsurance,201,57,USA,Maitland,0,0,0,0,0,2010-11-08,3.526315789473684,12
NA,addrenex pharmaceuticals,288,71,NA,NA,0,0,0,0,0,2009-11-16,4.056338028169014,24
advertising,quigo,188,65,USA,New York,0,0,0,25,35000000,2007-11-07,2.8923076923076922,5
web,feedburner,325,260,USA,Chicago,0,0,4,16,8000000,2007-06-01,1.25,10
web,bookrags,187,58,USA,NA,0,0,0,0,0,2008-05-13,3.2241379310344827,8
consulting,capiotech,144,90,AUS,SYDNEY NSW,0,0,0,0,0,2010-06-01,1.6,9
mobile,advanced mobile solutions,240,123,USA,Wayne,0,0,1,4,0,2013-09-30,1.951219512195122,25
advertising,kaufda,200,47,DEU,Berlin,0,0,1,4,0,2011-03-02,4.25531914893617,6
software,digital instructor,200,101,USA,Boulder,0,0,0,1,0,2008-08-12,1.9801980198019802,18
other,exanet,170,104,ISR,Ra'anana,0,0,2,6,18000000,2010-02-09,1.6346153846153846,6
security,authorize,825,225,USA,American Fork,0,0,2,1,0,2007-06-18,3.6666666666666665,9
software,global ip solutions,362,130,USA,San Francisco,0,0,1,9,0,2010-05-18,2.7846153846153845,19
web,insider pages,700,96,USA,San Francisco,0,0,2,7,8500000,2007-03-01,7.291666666666667,13
NA,giga group,272,173,PAK,Karachi,0,0,0,0,0,2003-01-22,1.5722543352601157,10
network_hosting,troika networks,0,0,USA,Westlake Village,0,0,0,2,14400000,2005-10-19,NaN,15
public_relations,common knowledge research services,164,66,USA,Dallas,0,0,1,1,0,2008-05-20,2.484848484848485,34
semiconductor,datrix,179,66,USA,Escondido,0,0,0,0,0,2009-08-14,2.712121212121212,6
consulting,gomez,150,49,USA,Lexington,0,0,2,12,64900000,2009-10-10,3.061224489795918,5
NA,vacation rentals rehoboth delaware,0,0,NA,NA,0,0,0,0,0,2006-05-17,NaN,34
web,certiport,244,57,USA,American Fork,0,0,1,2,0,2012-05-16,4.280701754385965,9
biotech,merial limited,84,70,USA,Duluth,0,0,0,3,0,2009-07-13,1.2,14
mobile,intucell,108,55,ISR,NA,0,0,2,1,8500000,2013-01-23,1.9636363636363636,8
biotech,opalia pharma,210,107,TUN,Ariana,0,0,0,0,0,2013-07-24,1.9626168224299065,13
software,fundamo proprietary,185,70,ZAF,Cape Town,0,0,2,0,5150000,2011-06-09,2.642857142857143,19
biotech,amira pharmaceuticals,241,114,USA,San Diego,0,0,1,5,0,2011-07-21,2.1140350877192984,21
hardware,algo anywhere,200,23,NA,NA,0,0,0,0,0,2012-07-09,8.695652173913043,13
hardware,systagenix,124,39,GBR,Gatwick,0,0,0,2,0,2013-07-30,3.1794871794871793,10
software,maaguzi,128,92,USA,Indianapolis,0,0,0,0,0,2009-07-27,1.391304347826087,7
web,zappos,144,54,USA,Henderson,0,0,5,30,62750000,2009-07-22,2.6666666666666665,6
hardware,cascade microtech,295,69,USA,Beaverton,0,0,1,2,0,2013-10-02,4.27536231884058,17
other,travel channel,204,92,USA,Chevy Chase,1,1,0,4,0,1997-01-01,2.217391304347826,14
hospitality,vion food group,376,81,NLD,EINDHOVEN,0,0,0,2,0,2013-10-07,4.6419753086419755,15
NA,vacation rentals cedar falls iowa,0,0,NA,NA,0,0,0,0,0,2009-03-13,NaN,33
biotech,therapeutic human polyclonals,0,0,NA,NA,0,0,0,0,0,2007-04-02,NaN,29
cleantech,iwatt,120,36,USA,Los Gatos,0,0,3,2,19400000,2013-07-16,3.3333333333333335,5
NA,vacation rentals orlando florida,0,0,NA,NA,0,0,0,0,0,2008-02-10,NaN,32
software,sensor technologies,312,122,USA,Red Bank,0,0,0,0,0,2009-12-21,2.557377049180328,19
enterprise,lotus development,0,0,NA,NA,0,0,1,66,0,1995-01-01,NaN,17
manufacturing,barriersafe solutions international,218,69,USA,Reno,0,0,0,2,0,2013-11-26,3.1594202898550723,35
software,foundry networks,120,61,USA,Santa Clara,0,0,1,5,0,2008-07-22,1.9672131147540983,16
NA,fit fresh philly,0,0,NA,NA,0,0,0,0,0,2009-06-01,NaN,16
biotech,asthmatx,160,160,USA,Sunnyvale,0,0,0,5,50000000,2010-09-21,1,8
mobile,motorola mobility,282,58,USA,NA,7,6,2,70,0,2012-05-22,4.862068965517241,17
games_video,social hour,0,0,NA,NA,0,0,1,2,0,2012-03-16,NaN,11
advertising,belo,204,71,USA,Dallas,0,0,0,2,0,2013-06-13,2.8732394366197185,4
network_hosting,geocities,270,41,NA,NA,0,0,3,13,40000000,1999-01-28,6.585365853658536,9
software,datasynapse,137,41,USA,New York,0,0,1,19,0,2009-08-25,3.341463414634146,11
hospitality,hagelin,333,72,USA,Branchburg,0,0,0,1,0,2013-12-12,4.625,7
NA,online anywhere,0,0,NA,NA,0,0,0,0,0,1999-07-01,NaN,15
web,wrongdiagnosis,159,51,NA,NA,0,0,0,0,0,2008-10-14,3.1176470588235294,14
software,healthdatainsights,236,100,USA,Las Vegas,0,0,1,0,13200000,2011-11-08,2.36,18
biotech,cardiocom,192,46,USA,Chanhassen,0,0,0,0,0,2013-08-12,4.173913043478261,9
software,cordys,731,124,NLD,Putten,0,0,4,6,0,2013-08-16,5.895161290322581,6
enterprise,wer liefert was,155,105,DEU,Hamburg,0,0,0,0,0,2008-12-23,1.4761904761904763,15
web,merchantcircle,67,58,USA,Mountain View,0,0,3,13,14300000,2011-06-22,1.1551724137931034,14
consulting,e dialog,88,32,AUT,Vienna,0,0,1,10,0,2008-01-28,2.75,8
biotech,talon therapeutics,289,107,USA,South San Francisco,0,0,1,2,10315800,2013-07-17,2.7009345794392523,18
mobile,tellme,142,60,USA,Mountain View,0,0,0,23,6000000,2012-02-01,2.3666666666666667,6
NA,vacation rentals with your pets,0,0,NA,NA,0,0,0,0,0,2010-05-01,NaN,31
software,skype,315,139,LUX,Luxembourg City,3,3,6,94,76805032,2005-09-12,2.2661870503597124,5
enterprise,eds,239,84,USA,Plano,1,1,1,58,0,2008-05-13,2.8452380952380953,3
manufacturing,casen fleet,250,168,ESP,Madrid,0,0,0,0,0,2013-09-10,1.4880952380952381,11
NA,visualsonics,128,72,NA,NA,0,0,1,3,0,2010-05-27,1.7777777777777777,12
software,press sense,157,39,ISR,Or Akiva,0,0,0,0,14000000,2010-05-17,4.0256410256410255,11
biotech,restat,170,78,USA,Milwaukee,0,0,0,0,0,2013-08-01,2.1794871794871793,6
network_hosting,airvana,230,80,USA,Chelmsford,0,0,1,9,0,2009-12-18,2.875,7
cleantech,ipek spezial tv,247,98,AUT,Sulzberg,0,0,0,0,0,2008-10-14,2.520408163265306,15
network_hosting,snapnames,215,63,USA,Portland,0,0,2,3,8800000,2007-05-01,3.4126984126984126,9
NA,ocean view vacation rentals honolulu hawai,0,0,NA,NA,0,0,0,0,0,2008-05-18,NaN,42
software,pharsight,138,65,USA,Mountain View,0,0,1,8,0,2008-09-08,2.123076923076923,9
public_relations,voltaire,0,0,USA,Chelmsford,0,0,2,14,15000000,2010-11-29,NaN,8
other,unilever,65,72,PAK,Karachi,0,0,2,59,0,2013-10-03,0.9027777777777778,8
analytics,aster data systems,600,81,USA,San Carlos,0,0,3,13,53000000,2011-03-03,7.407407407407407,18
biotech,incline therapeutics,185,67,USA,Redwood City,0,0,0,3,64940000,2012-12-12,2.7611940298507465,20
network_hosting,sling media,119,65,USA,Foster City,0,0,3,18,14500000,2007-09-24,1.8307692307692307,11
NA,advantage power solutions,0,0,NA,NA,0,0,0,0,0,2001-03-01,NaN,25
security,atlan,145,45,USA,McLean,0,0,0,0,0,2009-07-14,3.2222222222222223,5
NA,bazaar daily uk,0,0,NA,NA,0,0,1,1,0,2011-11-15,NaN,15
biotech,ibis biosciences,270,134,USA,Carlsbad,0,0,0,2,0,2008-12-17,2.014925373134328,16
biotech,otologics,328,64,USA,Boulder,0,0,0,0,0,2009-09-09,5.125,9
web,spinner,133,27,NA,NA,0,0,3,7,0,1999-06-01,4.925925925925926,7
advertising,alfabetic,200,73,ISR,Kibutz Tsorah,0,0,0,2,0,2009-06-30,2.73972602739726,9
biotech,arresto biosciences,387,216,USA,Palo Alto,0,0,1,2,0,2010-12-20,1.7916666666666667,19
software,netaspx,0,0,USA,Herndon,0,0,1,2,0,2010-02-25,NaN,7
public_relations,adeptra,188,59,USA,Norwalk,0,0,1,3,0,2012-08-16,3.1864406779661016,7
mobile,locationlogic,0,0,USA,Overland Park,0,0,0,0,0,2009-05-19,NaN,13
software,ponte solutions,0,0,USA,Mountain View,0,0,0,0,7500000,2008-05-02,NaN,15
NA,mikrojobb,0,0,NA,NA,1,1,0,0,0,2013-02-14,NaN,9
NA,touch clarity,240,48,NA,NA,0,0,1,2,0,2007-03-01,5,13
hardware,advanced liquid logic,250,55,USA,Morrisville,0,0,1,1,3000001,2013-07-24,4.545454545454546,21
software,2nd story software,177,95,USA,Cedar Rapids,0,0,0,0,85000000,2012-01-09,1.8631578947368421,18
games_video,mytopia,263,72,USA,Palo Alto,0,0,2,10,3500000,2010-06-14,3.6527777777777777,7
NA,society6,156,157,USA,Redondo Beach,0,0,1,3,0,2013-06-24,0.9936305732484076,8
cleantech,concentrix solar,200,121,DEU,Freiburg,0,0,0,3,0,2009-12-21,1.6528925619834711,16
web,congressional quarterly,414,68,NA,NA,0,0,0,0,0,2009-07-30,6.088235294117647,23
biotech,duocort pharma,188,85,SWE,Helsingborg,0,0,0,2,0,2011-10-27,2.211764705882353,14
web,sensory networks,274,67,USA,Mountain View,0,0,2,2,17400000,2013-09-30,4.08955223880597,16
hardware,lnx,170,72,USA,Salem,0,0,0,1,0,2011-01-13,2.361111111111111,3
public_relations,kabel deutschland,0,0,NA,NA,0,0,0,2,0,2013-06-24,NaN,17
web,applied semantics,225,66,NA,NA,0,0,2,3,0,2003-04-23,3.409090909090909,17
public_relations,breakingviews,250,60,GBR,London,0,0,0,0,0,2009-10-14,4.166666666666667,13
NA,ecompete online,0,0,NA,NA,0,0,0,0,0,2010-11-20,NaN,15
software,data transmission network,160,85,USA,Omaha,0,0,1,2,0,2008-09-15,1.8823529411764706,25
software,linux networx,308,28,USA,Bluffdale,0,0,1,3,47000000,2008-02-15,11,13
messaging,plustxt,141,40,IND,Bangalore,0,0,0,0,0,2013-08-08,3.525,7
software,parascript,83,74,USA,Longmont,0,0,0,3,0,2008-08-06,1.1216216216216217,10
web,classmates,151,45,CAN,NA,0,0,2,20,0,2004-11-12,3.3555555555555556,10
enterprise,interwoven,243,37,USA,San Jose,0,0,2,26,0,2009-01-22,6.5675675675675675,10
mobile,neocom solutions,167,60,USA,Woodstock,0,0,0,2,0,2010-12-27,2.783333333333333,16
cleantech,kotura,208,119,USA,Monterey Park,0,0,1,4,27690547,2013-08-22,1.7478991596638656,6
games_video,marvel entertainment,150,61,USA,New York,0,0,2,9,0,2009-08-31,2.459016393442623,20
manufacturing,az electronic,238,80,USA,Branchburg,0,0,0,3,0,2013-12-05,2.975,13
advertising,buy at,165,65,USA,Baltimore,0,0,2,3,0,2008-02-01,2.5384615384615383,6
hardware,bard elecrtrophysiology,264,86,USA,Lowell,0,0,1,1,0,2013-06-28,3.0697674418604652,23
NA,tokyo electron,239,43,JPN,Tokyo,0,0,1,5,0,2013-09-24,5.558139534883721,14
network_hosting,raytheon bbn technologies,125,54,USA,Cambridge,1,1,3,3,16000000,2009-10-26,2.314814814814815,25
web,technologyguide,0,0,USA,Cincinnati,0,0,0,2,0,2007-04-01,NaN,15
NA,kimo,0,0,NA,NA,0,0,0,0,0,2000-11-01,NaN,4
biotech,rochester medical,230,86,USA,Stewartville,0,0,0,0,0,2013-09-04,2.6744186046511627,17
ecommerce,shopping,302,84,GBR,London,0,0,0,0,0,2006-12-04,3.5952380952380953,8
software,legent,141,38,USA,Herndon,0,0,1,14,0,1995-08-01,3.710526315789474,6
network_hosting,tidal software,126,52,USA,Palo Alto,0,0,1,9,0,2009-05-20,2.423076923076923,14
biotech,okairos,222,140,CHE,Basel,0,0,0,1,20500000,2013-05-29,1.5857142857142856,7
biotech,ekos,198,101,USA,Bothell,0,0,0,7,44000000,2013-05-23,1.9603960396039604,4
ecommerce,gittigidiyor,230,94,TUR,Istanbul,0,0,3,4,0,2011-04-12,2.4468085106382977,12
software,janes information group,218,38,GBR,Coulsdon,0,0,0,2,0,2007-07-03,5.7368421052631575,23
software,ebix health,167,52,USA,Pittsburgh,0,0,0,3,0,2008-07-31,3.2115384615384617,11
NA,focus systems,255,109,NA,NA,0,0,0,0,0,2009-10-22,2.3394495412844036,13
public_relations,nextel communications,111,47,USA,Overland Park,1,1,2,24,0,2005-08-15,2.3617021276595747,21
biotech,genzyme,155,52,USA,Cambridge,0,0,2,63,0,2011-02-16,2.980769230769231,7
web,switchboard,423,33,NA,NA,0,0,0,4,0,2007-09-01,12.818181818181818,11
mobile,worklight,200,77,USA,New York,0,0,2,16,17600000,2012-01-31,2.5974025974025974,9
hardware,directech southwest,0,0,USA,Lafayette,0,0,0,0,0,2008-09-27,NaN,19
web,infochoice,216,59,AUS,Sydney,0,0,1,1,0,2011-09-01,3.6610169491525424,10
biotech,cml healthcare,224,36,CAN,"Mississauga,ON",0,0,0,0,0,2013-07-01,6.222222222222222,14
enterprise,eds,239,84,USA,Plano,1,1,1,58,0,2008-05-13,2.8452380952380953,3
advertising,nitro group,0,0,NA,NA,0,0,0,0,0,2009-06-01,NaN,11
web,howstuffworks,401,55,USA,Atlanta,0,0,0,4,75000000,2007-10-01,7.290909090909091,13
advertising,akqa,164,96,USA,San Francisco,1,1,2,20,0,2007-02-02,1.7083333333333333,4
education,radil,239,75,USA,Columbia,0,0,0,0,0,2011-11-08,3.1866666666666665,5
other,harland clarke holdings,275,57,NA,NA,0,0,2,2,0,2013-07-23,4.824561403508772,23
mobile,universal microwave,600,251,USA,Brooksville,0,0,0,0,0,2009-01-30,2.3904382470119523,19
NA,hybricon,0,0,USA,Ayer,0,0,0,1,0,2010-05-27,NaN,8
games_video,wallstrip,200,57,USA,NA,0,0,2,6,600000,2007-05-01,3.508771929824561,9
ecommerce,datacash group,257,46,GBR,London,1,1,1,0,0,2010-08-20,5.586956521739131,14
finance,singapore mercantile exchange smx,154,97,SGP,Singapore,0,0,0,3,0,2013-11-19,1.5876288659793814,33
public_relations,solid cactus,314,73,NA,NA,0,0,0,1,0,2009-04-29,4.301369863013699,12
advertising,network solutions,220,36,USA,Herndon,0,0,3,27,0,2007-02-06,6.111111111111111,17
software,snapin software,0,0,USA,Bellevue,0,0,2,5,22300000,2008-08-13,NaN,15
semiconductor,infineon technologies,190,84,DEU,Neubiberg,2,2,2,17,0,2010-08-31,2.261904761904762,21
web,web clients,215,80,USA,NA,0,0,0,1,0,2005-06-01,2.6875,11
semiconductor,edwards group,219,55,GBR,"Crawley,West Sussex",0,0,0,1,0,2013-08-19,3.981818181818182,13
manufacturing,alacer gold,180,104,USA,Englewood,0,0,0,0,0,2013-09-23,1.7307692307692308,11
software,steek,220,100,FRA,Bordeaux Bruges Cedex,0,0,0,4,12000000,2009-07-15,2.2,5
mobile,zong,323,156,USA,Menlo Park,0,0,3,22,27500000,2011-07-07,2.0705128205128207,4
biotech,acceptys,500,140,USA,Sparta,0,0,0,2,0,2008-10-27,3.5714285714285716,8
NA,rent my ski home,0,0,NA,NA,0,0,0,0,0,2010-01-02,NaN,16
NA,vacation rentals maui hawaii,0,0,NA,NA,0,0,0,0,0,2009-09-23,NaN,28
biotech,neighborhood diabetes,150,103,USA,Woburn,0,0,0,2,0,2011-06-02,1.4563106796116505,21
mobile,qik,66,43,USA,Redwood City,0,0,3,15,14800000,2011-01-06,1.5348837209302326,3
semiconductor,amd handheld graphics,136,46,USA,Sunnyvale,0,0,0,1,0,2009-01-20,2.9565217391304346,21
web,instantservice,258,55,USA,Seattle,0,0,1,5,0,2010-01-12,4.6909090909090905,14
search,uhhmm,103,35,NA,NA,0,0,0,2,0,2010-02-19,2.942857142857143,5
games_video,tv games network,0,0,NA,NA,0,0,0,0,0,2009-01-30,NaN,16
biotech,crucell,233,113,NLD,Leiden,0,0,1,6,443000000,2011-02-22,2.061946902654867,7
software,gl trade,200,200,FRA,Paris,0,0,0,0,0,2008-07-31,1,8
finance,metrocorp bancshares,397,84,USA,Houston,0,0,0,0,0,2013-09-18,4.726190476190476,20
biotech,calixa therapeutics,195,60,USA,San Mateo,0,0,0,4,0,2009-12-14,3.25,19
software,guardianedge technologies,190,32,USA,San Mateo,0,0,1,10,19500000,2010-04-29,5.9375,25
NA,mimercadotecnia,0,0,NA,NA,0,0,0,0,0,2010-01-01,NaN,15
medical,circulite,175,48,USA,Teaneck,0,0,0,2,62500000,2013-12-02,3.6458333333333335,9
software,massive,434,94,NA,NA,0,0,2,15,10000000,2006-05-01,4.617021276595745,7
public_relations,global crossing,250,55,USA,Florham Park,0,0,2,16,41000000,2011-04-11,4.545454545454546,15
web,dailycandy,313,113,NA,NA,0,0,4,11,0,2008-08-05,2.769911504424779,10
network_hosting,voxeo,300,300,USA,Orlando,0,0,2,5,9000000,2013-07-10,1,5
NA,weyerhaeuser,320,240,USA,Federal Way,0,0,1,10,0,2013-11-04,1.3333333333333333,12
hardware,global lighting technologies,239,58,TWN,Chung-Li,0,0,1,2,0,2009-12-14,4.120689655172414,28
games_video,atlus,176,56,USA,Irvine,0,0,0,0,0,2013-09-18,3.142857142857143,5
software,bumptop,158,105,CAN,Toronto,0,0,4,3,1650000,2010-05-02,1.5047619047619047,7
hardware,occam networks,149,61,USA,Santa Barbara,0,0,1,5,0,2010-09-16,2.442622950819672,14
software,synergy financial systems,409,80,GBR,London,0,0,0,0,0,2008-10-01,5.1125,25
other,comztek,131,39,ZAF,Midrand,0,0,0,1,0,2013-06-03,3.358974358974359,7
NA,goodcontacts,0,0,NA,NA,0,0,0,0,0,2004-10-10,NaN,12
web,twango,97,45,USA,Redmond,0,0,0,6,0,2007-07-01,2.1555555555555554,6
advertising,richfx,583,124,USA,Morrisville,0,0,1,3,0,2008-03-26,4.701612903225806,6
advertising,ufindus,225,101,GBR,Lancaster,0,0,0,0,0,2008-07-09,2.227722772277228,7
software,cognovision,800,172,CAN,Markham,0,0,2,3,0,2010-11-15,4.651162790697675,11
advertising,mochi media,581,437,USA,San Francisco,0,0,4,17,14000000,2010-01-11,1.3295194508009154,11
biotech,eusa pharma,263,58,GBR,Oxford,0,0,0,5,54200000,2008-03-10,4.5344827586206895,11
web,fondu,484,187,USA,New York,0,0,2,4,575000,2012-10-03,2.588235294117647,5
software,ventyx,198,96,USA,Atlanta,0,0,1,20,0,2010-05-05,2.0625,6
NA,link jacket,417,118,NA,NA,0,0,0,0,0,2009-12-08,3.5338983050847457,11
NA,hyperparallel,0,0,NA,NA,0,0,0,1,0,1999-02-01,NaN,13
NA,brixton talbot wolfe,0,0,NA,NA,0,0,0,0,0,1993-07-01,NaN,20
software,netmanage,0,0,USA,Cupertino,0,0,1,11,2700000,2008-06-18,NaN,9
software,verdisoft,999,757,USA,Palo Alto,0,0,0,2,0,2005-02-01,1.3196829590488772,9
NA,convergent bioscience,250,82,CAN,"Toronto, ON",0,0,0,0,0,2010-10-15,3.048780487804878,21
software,planetweb,203,41,USA,Redwood Shores,0,0,1,4,0,2009-12-11,4.951219512195122,9
web,health grades,213,34,USA,Denver,0,0,0,0,0,2010-07-28,6.264705882352941,13
NA,reputationmanagementagency,0,0,NA,NA,0,0,0,0,0,2012-02-08,NaN,26
NA,vanguard health systems,158,53,USA,Nashville,0,0,1,5,0,2013-06-24,2.981132075471698,23
NA,kor electronics,180,117,USA,Cypress,0,0,0,0,0,2011-12-23,1.5384615384615385,15
enterprise,spryance,0,0,NA,NA,0,0,1,2,0,2010-10-22,NaN,8
software,corestreet,207,63,USA,Cambridge,0,0,1,6,0,2009-12-15,3.2857142857142856,10
NA,specialty therapeutic care holdings,0,0,NA,NA,0,0,0,0,0,2013-01-14,NaN,35
NA,carrier access,150,96,USA,San Jose,0,0,1,4,0,2007-12-19,1.5625,14
biotech,aortx,0,0,USA,Redwood City,0,0,0,0,5800000,2007-11-19,NaN,5
NA,prime visibility media group,0,0,NA,NA,0,0,0,0,0,2011-11-01,NaN,28
NA,pdma,0,0,USA,Indianapolis,0,0,0,0,0,2010-05-07,NaN,4
software,secureinfo,185,60,USA,Reston,0,0,0,1,0,2011-11-15,3.0833333333333335,10
NA,s s brain trust,0,0,NA,NA,0,0,0,0,0,2011-01-01,NaN,15
advertising,amobee,191,75,USA,Redwood City,0,0,2,25,72000000,2012-03-05,2.546666666666667,6
cleantech,eveready,147,32,NA,NA,0,0,0,0,0,2009-04-24,4.59375,8
NA,vacation rentals hilton head north carolina,0,0,NA,NA,0,0,0,0,0,2008-04-12,NaN,43
